      0.2820     -1.8914     -4.9506      9.9544
      0.2822     -1.8898     -4.9446      9.9239
      0.2825     -1.8882     -4.9387      9.8935
      0.2827     -1.8866     -4.9328      9.8631
      0.2829     -1.8849     -4.9269      9.8328
      0.2832     -1.8833     -4.9210      9.8026
      0.2834     -1.8817     -4.9151      9.7725
      0.2837     -1.8801     -4.9092      9.7424
      0.2839     -1.8785     -4.9034      9.7124
      0.2842     -1.8769     -4.8975      9.6825
      0.2844     -1.8753     -4.8916      9.6526
      0.2846     -1.8737     -4.8858      9.6228
      0.2849     -1.8721     -4.8800      9.5931
      0.2851     -1.8705     -4.8741      9.5634
      0.2854     -1.8690     -4.8683      9.5339
      0.2856     -1.8674     -4.8625      9.5044
      0.2859     -1.8658     -4.8567      9.4749
      0.2861     -1.8642     -4.8509      9.4455
      0.2863     -1.8626     -4.8451      9.4162
      0.2866     -1.8610     -4.8393      9.3870
      0.2868     -1.8594     -4.8335      9.3578
      0.2871     -1.8578     -4.8277      9.3287
      0.2873     -1.8563     -4.8220      9.2997
      0.2876     -1.8547     -4.8162      9.2708
      0.2878     -1.8531     -4.8105      9.2419
      0.2881     -1.8515     -4.8047      9.2131
      0.2883     -1.8499     -4.7990      9.1843
      0.2885     -1.8484     -4.7933      9.1556
      0.2888     -1.8468     -4.7876      9.1270
      0.2890     -1.8452     -4.7818      9.0984
      0.2893     -1.8437     -4.7761      9.0700
      0.2895     -1.8421     -4.7704      9.0416
      0.2898     -1.8405     -4.7648      9.0132
      0.2900     -1.8389     -4.7591      8.9849
      0.2903     -1.8374     -4.7534      8.9567
      0.2905     -1.8358     -4.7477      8.9286
      0.2908     -1.8343     -4.7421      8.9005
      0.2910     -1.8327     -4.7364      8.8725
      0.2913     -1.8311     -4.7308      8.8445
      0.2915     -1.8296     -4.7252      8.8166
      0.2918     -1.8280     -4.7195      8.7888
      0.2920     -1.8265     -4.7139      8.7611
      0.2923     -1.8249     -4.7083      8.7334
      0.2925     -1.8233     -4.7027      8.7058
      0.2928     -1.8218     -4.6971      8.6782
      0.2930     -1.8202     -4.6915      8.6507
      0.2933     -1.8187     -4.6859      8.6233
      0.2935     -1.8171     -4.6804      8.5960
      0.2938     -1.8156     -4.6748      8.5687
      0.2940     -1.8140     -4.6692      8.5414
      0.2943     -1.8125     -4.6637      8.5143
      0.2945     -1.8110     -4.6581      8.4872
      0.2948     -1.8094     -4.6526      8.4601
      0.2950     -1.8079     -4.6471      8.4332
      0.2953     -1.8063     -4.6416      8.4063
      0.2955     -1.8048     -4.6360      8.3794
      0.2958     -1.8033     -4.6305      8.3527
      0.2960     -1.8017     -4.6250      8.3259
      0.2963     -1.8002     -4.6195      8.2993
      0.2965     -1.7987     -4.6141      8.2727
      0.2968     -1.7971     -4.6086      8.2462
      0.2970     -1.7956     -4.6031      8.2197
      0.2973     -1.7941     -4.5977      8.1933
      0.2975     -1.7925     -4.5922      8.1670
      0.2978     -1.7910     -4.5867      8.1407
      0.2980     -1.7895     -4.5813      8.1145
      0.2983     -1.7880     -4.5759      8.0884
      0.2985     -1.7864     -4.5704      8.0623
      0.2988     -1.7849     -4.5650      8.0363
      0.2991     -1.7834     -4.5596      8.0103
      0.2993     -1.7819     -4.5542      7.9844
      0.2996     -1.7804     -4.5488      7.9586
      0.2998     -1.7788     -4.5434      7.9328
      0.3001     -1.7773     -4.5380      7.9071
      0.3003     -1.7758     -4.5327      7.8814
      0.3006     -1.7743     -4.5273      7.8558
      0.3008     -1.7728     -4.5219      7.8303
      0.3011     -1.7713     -4.5166      7.8048
      0.3014     -1.7698     -4.5112      7.7794
      0.3016     -1.7683     -4.5059      7.7541
      0.3019     -1.7668     -4.5005      7.7288
      0.3021     -1.7653     -4.4952      7.7036
      0.3024     -1.7638     -4.4899      7.6784
      0.3026     -1.7623     -4.4846      7.6533
      0.3029     -1.7608     -4.4793      7.6283
      0.3032     -1.7593     -4.4740      7.6033
      0.3034     -1.7578     -4.4687      7.5784
      0.3037     -1.7563     -4.4634      7.5535
      0.3039     -1.7548     -4.4581      7.5287
      0.3042     -1.7533     -4.4529      7.5039
      0.3045     -1.7518     -4.4476      7.4793
      0.3047     -1.7503     -4.4423      7.4546
      0.3050     -1.7488     -4.4371      7.4301
      0.3052     -1.7473     -4.4319      7.4056
      0.3055     -1.7458     -4.4266      7.3811
      0.3058     -1.7443     -4.4214      7.3567
      0.3060     -1.7428     -4.4162      7.3324
      0.3063     -1.7414     -4.4110      7.3081
      0.3065     -1.7399     -4.4057      7.2839
      0.3068     -1.7384     -4.4005      7.2597
      0.3071     -1.7369     -4.3954      7.2356
      0.3073     -1.7354     -4.3902      7.2116
      0.3076     -1.7340     -4.3850      7.1876
      0.3078     -1.7325     -4.3798      7.1637
      0.3081     -1.7310     -4.3746      7.1398
      0.3084     -1.7295     -4.3695      7.1160
      0.3086     -1.7281     -4.3643      7.0923
      0.3089     -1.7266     -4.3592      7.0686
      0.3092     -1.7251     -4.3540      7.0449
      0.3094     -1.7236     -4.3489      7.0213
      0.3097     -1.7222     -4.3438      6.9978
      0.3099     -1.7207     -4.3387      6.9743
      0.3102     -1.7192     -4.3336      6.9509
      0.3105     -1.7178     -4.3285      6.9276
      0.3107     -1.7163     -4.3234      6.9043
      0.3110     -1.7149     -4.3183      6.8810
      0.3113     -1.7134     -4.3132      6.8578
      0.3115     -1.7119     -4.3081      6.8347
      0.3118     -1.7105     -4.3030      6.8116
      0.3121     -1.7090     -4.2980      6.7886
      0.3123     -1.7076     -4.2929      6.7657
      0.3126     -1.7061     -4.2879      6.7427
      0.3129     -1.7047     -4.2828      6.7199
      0.3131     -1.7032     -4.2778      6.6971
      0.3134     -1.7018     -4.2727      6.6744
      0.3137     -1.7003     -4.2677      6.6517
      0.3139     -1.6989     -4.2627      6.6290
      0.3142     -1.6974     -4.2577      6.6065
      0.3145     -1.6960     -4.2527      6.5839
      0.3147     -1.6945     -4.2477      6.5615
      0.3150     -1.6931     -4.2427      6.5390
      0.3153     -1.6916     -4.2377      6.5167
      0.3155     -1.6902     -4.2327      6.4944
      0.3158     -1.6888     -4.2278      6.4721
      0.3161     -1.6873     -4.2228      6.4499
      0.3164     -1.6859     -4.2178      6.4278
      0.3166     -1.6845     -4.2129      6.4057
      0.3169     -1.6830     -4.2079      6.3837
      0.3172     -1.6816     -4.2030      6.3617
      0.3174     -1.6802     -4.1981      6.3398
